"web","plant","tip_name","symmetry","PC1","PC2","PC3","PC4","n.poll","n.shared","mn.n.shared","md.n.shared","n.shared.a","n.shared.z","mn.n.shared.a","mn.n.shared.z","md.n.shared.a","md.n.shared.z","Latitude","lat.x","lat.sc","pc1.sc","pc2.sc","rel.mn.n.shared","rel.mn.n.shared.a","rel.mn.n.shared.z"
"M_PL_035","Thunbergia fragrans","Thunbergia_fragrans","Zygomorphic",-30.4338108287961,14.8105612385619,25.8122275478121,-3.76614991434269,2,2,0.383333333333333,0,2,2,0.36,0.5,0,0,17.916667,4.23280840577506,-0.455722605679446,-0.975829450643541,0.634079231118217,0.191666666666667,0.18,0.25
"M_PL_035","Turnera ulmifolia","Turnera_ulmifolia","Actinomorphic",8.62071956484355,-31.76256791243,-1.27422560602267,-2.33272950177766,2,2,0.583333333333333,1,2,1,0.591836734693878,0.545454545454545,1,1,17.916667,4.23280840577506,-0.455722605679446,0.27641467854409,-1.35983939540493,0.291666666666667,0.295918367346939,0.272727272727272
"M_PL_035","Argythamnia candicans","Argythamnia_candicans","Actinomorphic",8.83463958713184,-30.9327807533325,-1.21568398216135,-2.08408752270225,1,1,0.5,0.5,0,0,0.510204081632653,0.454545454545455,1,0,17.916667,4.23280840577506,-0.455722605679446,0.283273808312805,-1.32431401622738,0.5,0.510204081632653,0.454545454545455
"M_PL_035","Avicennia germinans","Avicennia_germinans","Actinomorphic",-30.4255433673811,14.8067132501249,25.8008922526203,-3.76307602200347,1,1,0.3,0,0,0,0.306122448979592,0.272727272727273,0,0,17.916667,4.23280840577506,-0.455722605679446,-0.975564362831298,0.63391448857334,0.3,0.306122448979592,0.272727272727273
"M_PL_035","Bourreria succulenta","Bourreria_succulenta","Actinomorphic",-24.5883534191864,11.9946941784745,17.0692143689844,-1.38582274720153,1,1,0.5,0.5,0,0,0.510204081632653,0.454545454545455,1,0,17.916667,4.23280840577506,-0.455722605679446,-0.788400754156329,0.513524527509651,0.5,0.510204081632653,0.454545454545455
"M_PL_035","Broughtonia sanguinea","Broughtonia_sanguinea","Zygomorphic",68.8577464145681,33.1744411415841,-0.707695735527228,-6.93380923709638,1,1,0.5,0.5,0,0,0.52,0.4,1,0,17.916667,4.23280840577506,-0.455722605679446,2.20785419329421,1.42028541613016,0.5,0.52,0.4
"M_PL_035","Byrsonia coriacea","Byrsonima_coriacea","Actinomorphic",8.5730411125724,-31.9369287799697,-1.2860629271528,-2.38258902454943,1,1,0.05,0,0,0,0,0.272727272727273,0,0,17.916667,4.23280840577506,-0.455722605679446,0.274885917057432,-1.36730424451131,0.05,0,0.272727272727273
"M_PL_035","Capparis ferruginea","Capparis_ferruginea","Actinomorphic",9.04115005875806,-31.2082291269659,-1.10081715688084,17.8767990542672,1,1,0.3,0,0,0,0.306122448979592,0.272727272727273,0,0,17.916667,4.23280840577506,-0.455722605679446,0.289895358312336,-1.33610668837214,0.3,0.306122448979592,0.272727272727273
"M_PL_035","Cissus sicycoides","Cissus_sicyoides","Actinomorphic",13.3702770144184,-12.3825896422038,0.1670282983903,4.93764051807689,1,1,0.5,0.5,0,0,0.510204081632653,0.454545454545455,1,0,17.916667,4.23280840577506,-0.455722605679446,0.428704448066913,-0.530131356476762,0.5,0.510204081632653,0.454545454545455
"M_PL_035","Euphorbia heterophylla","Euphorbia_heterophylla","Actinomorphic",8.62518114270262,-31.6471608315989,-1.26252683505391,-2.2835327748794,1,1,0.0333333333333333,0,0,0,0,0.181818181818182,0,0,17.916667,4.23280840577506,-0.455722605679446,0.276557734538481,-1.35489851356391,0.0333333333333333,0,0.181818181818182
"M_PL_035","Euphorbia hyssopifolia","Euphorbia_hyssopifolia","Actinomorphic",8.62518114270262,-31.6471608315989,-1.26252683505391,-2.2835327748794,1,1,0.116666666666667,0,0,0,0.0612244897959184,0.363636363636364,0,0,17.916667,4.23280840577506,-0.455722605679446,0.276557734538481,-1.35489851356391,0.116666666666667,0.0612244897959184,0.363636363636364
"M_PL_035","Ipomoea tiliacea","Ipomoea_tiliacea","Actinomorphic",-25.1012853254202,12.1966387912423,17.4684381168568,-1.47558471125761,1,1,0.116666666666667,0,0,0,0.142857142857143,0,0,0,17.916667,4.23280840577506,-0.455722605679446,-0.804847398419625,0.522170309578928,0.116666666666667,0.142857142857143,0
"M_PL_035","Jacquinia arborea","Jacquinia_arborea","Actinomorphic",-10.2782253683679,3.92770227297766,3.38089284554366,5.6220129855522,1,1,0.5,0.5,0,0,0.510204081632653,0.454545454545455,1,0,17.916667,4.23280840577506,-0.455722605679446,-0.32956093048048,0.168155304663712,0.5,0.510204081632653,0.454545454545455
"M_PL_035","Lantana camara","Lantana_camara","Actinomorphic",-30.4675515258984,14.8262407557311,25.8585188856902,-3.77871015771245,1,1,0.1,0,0,0,0.102040816326531,0.0909090909090909,0,0,17.916667,4.23280840577506,-0.455722605679446,-0.976911312067432,0.63475051264704,0.1,0.102040816326531,0.0909090909090909
"M_PL_035","Lippia nodiflora","Lippia_nodiflora","Actinomorphic",-30.467868003506,14.8263866693182,25.8589516074692,-3.77882783449422,1,1,0.266666666666667,0,0,0,0.26530612244898,0.272727272727273,0,0,17.916667,4.23280840577506,-0.455722605679446,-0.97692145960274,0.634756759592961,0.266666666666667,0.26530612244898,0.272727272727273
"M_PL_035","Malpighia glabra","Malpighia_glabra","Actinomorphic",8.48925728140185,-32.2300273176274,-1.30558472093755,-2.46566388731916,1,1,0.5,0.5,0,0,0.510204081632653,0.454545454545455,1,0,17.916667,4.23280840577506,-0.455722605679446,0.272199473009925,-1.37985256677988,0.5,0.510204081632653,0.454545454545455
"M_PL_035","Mimosa pudica","Mimosa_pudica","Zygomorphic",8.82211897352328,-36.5630897023285,-2.11590099645523,-20.6771817045669,1,1,0.05,0,0,0,0.06,0,0,0,17.916667,4.23280840577506,-0.455722605679446,0.282872347464931,-1.56536240810345,0.05,0.06,0
"M_PL_035","Momordica charantia","Momordica_charantia","Actinomorphic",10.277525093477,-26.4016636909042,-0.980217149368738,-3.22088484110798,1,1,0.266666666666667,0,0,0,0.26530612244898,0.272727272727273,0,0,17.916667,4.23280840577506,-0.455722605679446,0.329538476872355,-1.13032493122427,0.266666666666667,0.26530612244898,0.272727272727273
"M_PL_035","Philoxerus vermicularis","Philoxerus_vermicularis","Actinomorphic",2.09971753502201,-4.55271069399158,2.58239994787467,14.1395374650007,1,1,0.5,0.5,0,0,0.510204081632653,0.454545454545455,1,0,17.916667,4.23280840577506,-0.455722605679446,0.067325325120587,-0.194913565384249,0.5,0.510204081632653,0.454545454545455
"M_PL_035","Physalis angulata","Physalis_angulata","Actinomorphic",-25.0969702292951,12.1950194401059,17.4651531019662,-1.47461165865003,1,1,0.5,0.5,0,0,0.510204081632653,0.454545454545455,1,0,17.916667,4.23280840577506,-0.455722605679446,-0.804709039214302,0.522100980881187,0.5,0.510204081632653,0.454545454545455
"M_PL_035","Rhabdadenia biflora","Rhabdadenia_biflora","Actinomorphic",-26.7984830673324,12.9469912886795,19.4345018033422,-1.96648758683064,1,1,0.266666666666667,0,0,0,0.26530612244898,0.272727272727273,0,0,17.916667,4.23280840577506,-0.455722605679446,-0.859266332329689,0.554294881158553,0.266666666666667,0.26530612244898,0.272727272727273
"M_PL_035","Sesuvium portulacastrum","Sesuvium_portulacastrum","Actinomorphic",2.80808327953775,-4.26755143377612,2.4295493337687,13.0880322472587,1,1,0.05,0,0,0,0.0408163265306122,0.0909090909090909,0,0,17.916667,4.23280840577506,-0.455722605679446,0.0900383583064097,-0.182705144545147,0.05,0.0408163265306122,0.0909090909090909
"M_PL_035","Solanum erianthum","Solanum_erianthum","Actinomorphic",-25.1117720594703,12.2010705108135,17.4792181184211,-1.47830653406467,1,1,0.05,0,0,0,0.0204081632653061,0.181818181818182,0,0,17.916667,4.23280840577506,-0.455722605679446,-0.805183644970697,0.522360043194891,0.05,0.0204081632653061,0.181818181818182
"M_PL_035","Solanum havanense","Solanum_havanense","Actinomorphic",-25.1117720594703,12.2010705108135,17.4792181184211,-1.47830653406467,1,1,0.05,0,0,0,0.0204081632653061,0.181818181818182,0,0,17.916667,4.23280840577506,-0.455722605679446,-0.805183644970697,0.522360043194891,0.05,0.0204081632653061,0.181818181818182
"M_PL_035","Solanum torvum","Solanum_torvum","Actinomorphic",-25.1117720594703,12.2010705108135,17.4792181184211,-1.47830653406467,1,1,0.266666666666667,0,0,0,0.26530612244898,0.272727272727273,0,0,17.916667,4.23280840577506,-0.455722605679446,-0.805183644970697,0.522360043194891,0.266666666666667,0.26530612244898,0.272727272727273
"M_PL_035","Stylosanthes hamata","Stylosanthes_hamata","Zygomorphic",8.65392554861181,-37.7538489330613,-2.24934982347602,-22.7207766963654,1,1,0.266666666666667,0,0,0,0.28,0.2,0,0,17.916667,4.23280840577506,-0.455722605679446,0.277479394924202,-1.61634195474643,0.266666666666667,0.28,0.2
"M_PL_035","Tribulus cistoides","Tribulus_cistoides","Actinomorphic",11.7516571840029,-20.5675589513748,-0.507934178484664,1.52240467569236,1,1,0.3,0,0,0,0.306122448979592,0.272727272727273,0,0,17.916667,4.23280840577506,-0.455722605679446,0.376805035640369,-0.88055150347109,0.3,0.306122448979592,0.272727272727273
"M_PL_035","Vernonia cinerea","Vernonia_cinerea","Actinomorphic",-33.0749533370931,17.915902629801,-25.1044093519551,-1.59735220646418,1,1,0.0333333333333333,0,0,0,0.0408163265306122,0,0,0,17.916667,4.23280840577506,-0.455722605679446,-1.06051502148583,0.767027095145796,0.0333333333333333,0.0408163265306122,0
"M_PL_038","Angelica sylvestris","Angelica_sylvestris","Actinomorphic",-24.5137230037417,12.4606277611283,-8.37941493804874,0.733888014487522,17,11,3.14285714285714,2,11,1,4.25,1.66666666666667,2.5,1,56.238737,7.49924909574285,1.2702676356796,-0.786007805152526,0.533472374392864,0.184873949579832,0.25,0.0980392156862747
"M_PL_038","Chaerophyllum temulentum","Chaerophyllum_temulentum","Actinomorphic",-24.4688382756347,12.4413553997573,-8.35290521008365,0.737812141487517,15,14,3.85714285714286,3,13,1,4.75,2.66666666666667,4,2,56.238737,7.49924909574285,1.2702676356796,-0.784568621613621,0.532647273717534,0.257142857142857,0.316666666666667,0.177777777777778
"M_PL_038","Silene dioica","Silene_dioica","Actinomorphic",1.53697525096345,-4.77990094341611,2.70478460980372,14.9840369940604,13,6,1.71428571428571,2,6,0,2.25,1,2.5,1,56.238737,7.49924909574285,1.2702676356796,0.049281561327879,-0.204640179815145,0.131868131868132,0.173076923076923,0.0769230769230769
"M_PL_038","Stachys sylvatica","Stachys_sylvatica","Zygomorphic",-30.9185293323622,15.0384218419801,26.4952494268128,-3.95142887241399,11,9,2.71428571428571,2,5,3,3.2,1.5,3,1.5,56.238737,7.49924909574285,1.2702676356796,-0.991371460604519,0.643834545173525,0.246753246753246,0.290909090909091,0.136363636363636
"M_PL_038","Lapsana communis","Lapsana_communis","Actinomorphic",-33.1865085278826,17.9787027237657,-25.2684500374462,-1.62052048542862,9,6,2.14285714285714,2,5,2,2.25,2,2,2,56.238737,7.49924909574285,1.2702676356796,-1.06409192617111,0.769715732980236,0.238095238095238,0.25,0.222222222222222
"M_PL_038","Geranium robertianum","Geranium_robertianum","Actinomorphic",11.1206651257032,-21.2142283257808,-0.447589571710616,4.84417411802276,6,6,1.42857142857143,1,4,0,1.5,1.33333333333333,1.5,1,56.238737,7.49924909574285,1.2702676356796,0.356572911668946,-0.908237126798006,0.238095238095238,0.25,0.222222222222222
"M_PL_038","Vicia sepium","Vicia_sepium","Zygomorphic",8.36474016331898,-39.530255739633,-2.43901174041134,-25.5247010668105,6,4,1.42857142857143,2,3,2,1.6,1,2,1,56.238737,7.49924909574285,1.2702676356796,0.268206957198545,-1.69239462040311,0.238095238095238,0.266666666666667,0.166666666666667
"M_PL_038","Veronica agrestis","Veronica_agrestis","Zygomorphic",-30.0405063666802,14.6252007491242,25.2546969003843,-3.61492394036848,2,2,0.428571428571429,0,0,1,0.4,0.5,0,0.5,56.238737,7.49924909574285,1.2702676356796,-0.963218539727348,0.626143459155954,0.214285714285714,0.2,0.25
"M_PL_039","Euphorbia obtusifolia","Euphorbia_obtusifolia","Actinomorphic",8.62518114270262,-31.6471608315989,-1.26252683505391,-2.2835327748794,17,15,3,2,15,3,3.36363636363636,2.2,2,2,28.268611,5.31682339371922,0.117071903164679,0.276557734538481,-1.35489851356391,0.176470588235294,0.197860962566845,0.129411764705882
"M_PL_039","Argyranthemum frutescens","Argyranthemum_frutescens","Actinomorphic",-33.5732256542251,18.1985498477237,-25.849644174218,-1.7021718341484,14,9,2.75,2.5,8,3,2.81818181818182,2.6,3,2,28.268611,5.31682339371922,0.117071903164679,-1.07649162080929,0.779127968821771,0.196428571428571,0.201298701298701,0.185714285714286
"M_PL_039","Convolvulus floridus","Convolvulus_floridus","Actinomorphic",-25.0884126248085,12.1913762312718,17.4562111944892,-1.47237230311698,12,8,2.5,2,8,3,2.54545454545455,2.4,2,2,28.268611,5.31682339371922,0.117071903164679,-0.804434648257088,0.521945005491793,0.208333333333333,0.212121212121212,0.2
"M_PL_039","Euphorbia canariensis","Euphorbia_canariensis","Actinomorphic",8.62518114270262,-31.6471608315989,-1.26252683505391,-2.2835327748794,12,8,1.625,1,8,1,2,0.8,1,1,28.268611,5.31682339371922,0.117071903164679,0.276557734538481,-1.35489851356391,0.135416666666667,0.166666666666667,0.0666666666666667
"M_PL_039","Lavandula buchii","Lavandula_buchii","Zygomorphic",-30.9418431863845,15.0494395922286,26.5285096249809,-3.96044999453332,12,10,3.375,3,8,8,3.16666666666667,4,3,4,28.268611,5.31682339371922,0.117071903164679,-0.992118995820892,0.644306244151956,0.28125,0.263888888888889,0.333333333333333
"M_PL_039","Galactites tomentosa","Galactites_tomentosa","Actinomorphic",-32.8848175903077,17.8074170617677,-24.816349193406,-1.55696163045554,10,8,3,3.5,7,6,2.63636363636364,3.8,3,4,28.268611,5.31682339371922,0.117071903164679,-1.05441851052382,0.762382541542596,0.3,0.263636363636364,0.38
"M_PL_039","Plocama pendula","Plocama_pendula","Actinomorphic",-27.3698886798835,13.1959843342157,20.0726811453684,-2.12695210126762,9,6,2.3125,2,6,3,2.36363636363636,2.2,2,2,28.268611,5.31682339371922,0.117071903164679,-0.877587877013235,0.564954930857163,0.256944444444444,0.262626262626262,0.244444444444444
"M_PL_039","Bituminaria bituminosa","Bituminaria_bituminosa","Zygomorphic",8.43640123748158,-39.0748435525491,-2.38977053203111,-24.789754630277,6,6,2.5,3,4,6,2.25,3.25,2.5,3,28.268611,5.31682339371922,0.117071903164679,0.270504697268824,-1.672897222244,0.416666666666667,0.375,0.541666666666667
"M_PL_039","Echium plantagineum","Echium_plantagineum","Actinomorphic",-24.8579328325932,12.104951667575,17.3267578252073,-1.45399725469957,6,6,2.75,2.5,6,6,2.18181818181818,4,2,4,28.268611,5.31682339371922,0.117071903164679,-0.797044546166781,0.518244941732162,0.458333333333333,0.363636363636363,0.666666666666667
"M_PL_039","Echium aculeatum","Echium_aculeatum","Actinomorphic",-24.8582760892346,12.1050938966663,17.3270850203536,-1.45408370615744,5,5,2.0625,2,5,5,1.63636363636364,3,2,3,28.268611,5.31682339371922,0.117071903164679,-0.797055552344801,0.51825103093509,0.4125,0.327272727272728,0.6
"M_PL_039","Lotus glaucus","Lotus_glaucus","Zygomorphic",8.47813667207106,-38.8304317642895,-2.36414009716275,-24.4159395673191,5,5,2,2,5,5,1.75,2.75,1.5,2.5,28.268611,5.31682339371922,0.117071903164679,0.271842901887264,-1.66243330826535,0.4,0.35,0.55
"M_PL_039","Oxalis pes-caprae","Oxalis_pes-caprae","Actinomorphic",9.56734861701558,-27.7819698732037,-0.983723803388578,-1.10971172051198,5,4,1.3125,1,3,3,1,2,1,1,28.268611,5.31682339371922,0.117071903164679,0.306767384392882,-1.18941948332682,0.2625,0.2,0.4
"M_PL_039","Scandix pecten-veneris","Scandix_pecten-veneris","Actinomorphic",-24.4682401994558,12.4410976836864,-8.35255195718219,0.73786443170214,4,1,0.1875,0,1,0,0.272727272727273,0,0,0,28.268611,5.31682339371922,0.117071903164679,-0.784549444904126,0.532636240212088,0.046875,0.0681818181818182,0
"M_PL_039","Sideritis argosphacelus","Sideritis_argosphacelus","Zygomorphic",-30.9183370503916,15.0383329531973,26.4949819176737,-3.95135602259273,4,4,1.9375,2,3,4,1.83333333333333,2.25,2,2.5,28.268611,5.31682339371922,0.117071903164679,-0.991365295277055,0.643830739610039,0.484375,0.458333333333332,0.5625
